filepath,xmin,xmax,ymin,ymax
./data/all/ff9858fc49202cb1.jpg,184,254,390,429
./data/all/ffa1141a48776a3b.jpg,99,143,609,623
./data/all/ffa1141a48776a3b.jpg,573,630,656,679
./data/all/ffa388d24260c371.jpg,79,191,345,445
./data/all/ffad3daadd475dee.jpg,121,182,785,830
./data/all/ffad3daadd475dee.jpg,490,535,805,842
./data/all/ffbe367c7ae36a87.jpg,677,741,420,438
./data/all/ffdd23ac0edda1e0.jpg,0,28,158,186
./data/all/ffdd23ac0edda1e0.jpg,468,572,867,914
./data/all/ffec79b146a23a3b.jpg,286,392,491,533
./data/all/ffec79b146a23a3b.jpg,975,1021,77,96
./data/all/fff1c14a00ae5a55.jpg,123,143,497,509
./data/all/fff1c14a00ae5a55.jpg,320,385,538,571
./data/all/ffffeac7d2f37489.jpg,255,270,317,328
./data/all/ffffeac7d2f37489.jpg,678,707,357,376
./data/all/00009e5b390986a0.jpg,470,513,602,622
./data/all/00009e5b390986a0.jpg,1007,1021,519,531
./data/all/000228608388803f.jpg,182,314,591,654
./data/all/00043e7c5c4c025a.jpg,785,862,385,437
./data/all/0005ea10e0e14db1.jpg,866,929,261,288
./data/all/0006dc0977056410.jpg,398,506,688,712
./data/all/00071c51c8e92a68.jpg,532,650,478,550
./data/all/00072b81abc72d21.jpg,261,320,590,604
./data/all/000812dcf304a8e7.jpg,406,492,711,747
./data/all/000883b46adeca7e.jpg,822,915,551,637
./data/all/0009c4ddcaab18d3.jpg,819,911,331,385
./data/all/0009c4ddcaab18d3.jpg,989,1022,305,339
./data/all/00103aa8df33633a.jpg,353,543,434,516
./data/all/001065dbc46c29c8.jpg,154,202,357,376
./data/all/0010f4c10f7ab07e.jpg,434,476,527,548
./data/all/0011d11a6a5ab5ad.jpg,466,541,524,539
./data/all/0015ed86d644a332.jpg,0,50,671,686
./data/all/0015ed86d644a332.jpg,851,894,681,692
./data/all/00179ef6f55e4ba6.jpg,942,979,373,438
./data/all/0018e004f5cac5e0.jpg,0,68,258,425
./data/all/00192c1070c51ae3.jpg,145,175,486,506
./data/all/00192c1070c51ae3.jpg,354,402,520,545
./data/all/001bebecea382500.jpg,456,677,596,641
./data/all/001ca84e28488f7a.jpg,641,700,285,352
./data/all/001ca84e28488f7a.jpg,849,886,242,276
./data/all/001ddeda193f5789.jpg,541,688,526,601
./data/all/0021804a9f9d5db6.jpg,349,527,501,562
./data/all/0022fdfc1880d432.jpg,693,795,519,588
./data/all/00234c09cb4fa8e3.jpg,540,596,583,626
./data/all/00234c09cb4fa8e3.jpg,813,839,470,489
./data/all/0023d0908e76c600.jpg,132,219,555,607
./data/all/0023f6548005edf9.jpg,438,517,490,511
./data/all/002519f868563098.jpg,199,299,479,547
./data/all/002521102ecfac4c.jpg,393,455,839,874
./data/all/0025288e6192dc18.jpg,435,578,307,365
./data/all/002635f5f3dfd5b9.jpg,621,727,539,604
./data/all/002901d9d194c4fb.jpg,254,364,376,472
./data/all/00293842c1405567.jpg,0,90,743,824
./data/all/0029cb5bf907f89e.jpg,459,585,449,483
./data/all/002b11030ee89858.jpg,521,559,453,483
./data/all/002cff1919a39fe7.jpg,949,976,519,542
./data/all/002d099996f3f443.jpg,352,656,617,652
./data/all/002e3bd6fea3828a.jpg,36,73,773,810
./data/all/002f860e692757f7.jpg,105,399,600,664
./data/all/002fbf2de58da8b5.jpg,75,115,134,146
./data/all/002fbf2de58da8b5.jpg,142,294,301,358
./data/all/002fbf2de58da8b5.jpg,780,845,193,213
./data/all/0030164dc0dba5d9.jpg,494,552,448,483
./data/all/00366a52eec2943d.jpg,551,589,361,381
./data/all/0039ac4bfb8bd69d.jpg,604,746,520,554
./data/all/003a9e99a2753141.jpg,0,52,325,350
./data/all/003a9e99a2753141.jpg,367,652,544,603
./data/all/003df8cf2effae50.jpg,766,785,501,528
./data/all/003f2728d2f8847e.jpg,570,584,406,417
./data/all/003f2728d2f8847e.jpg,756,782,458,474
./data/all/0044535b6c092973.jpg,912,982,579,608
./data/all/0045d88407bab692.jpg,101,152,494,534
./data/all/00492e9dbaf3c2a1.jpg,88,207,326,372
./data/all/00492e9dbaf3c2a1.jpg,985,1022,182,193
./data/all/00493f6c61b373d3.jpg,597,799,436,530
./data/all/0049ed70c1b2d480.jpg,74,86,418,428
./data/all/0049ed70c1b2d480.jpg,162,180,467,481
./data/all/0049ed70c1b2d480.jpg,376,406,433,452
./data/all/0049ed70c1b2d480.jpg,978,1021,455,482
./data/all/004abd1e49165b1c.jpg,275,383,507,540
./data/all/004abd1e49165b1c.jpg,935,1021,425,457
./data/all/004aebeb3dea697a.jpg,196,831,363,681
./data/all/004be6e7ea1c7ff8.jpg,377,481,741,843
./data/all/004be6e7ea1c7ff8.jpg,630,729,526,621
./data/all/004ce6e46f66a306.jpg,309,385,448,473
./data/all/004ce6e46f66a306.jpg,595,655,403,427
./data/all/004ce6e46f66a306.jpg,794,837,384,404
./data/all/004ce6e46f66a306.jpg,904,939,363,380
./data/all/004e03d45963728e.jpg,407,478,483,500
./data/all/004e03d45963728e.jpg,835,858,346,353
./data/all/004e5085b8127281.jpg,169,215,575,594
./data/all/004f138ad0d084ae.jpg,233,456,587,707
./data/all/004fddebf0ac943c.jpg,136,194,497,520
./data/all/004fddebf0ac943c.jpg,611,726,758,801
./data/all/004fddebf0ac943c.jpg,719,750,501,525
./data/all/00541a1a33358591.jpg,309,426,641,693
./data/all/00541a1a33358591.jpg,642,678,266,279
./data/all/00541a1a33358591.jpg,843,884,258,282
./data/all/00541a1a33358591.jpg,939,1022,586,641
./data/all/005706e3eb3d276f.jpg,260,399,520,552
./data/all/e17fb98d8605e8c9.jpg,200,227,443,461
./data/all/e17fb98d8605e8c9.jpg,281,317,385,391
./data/all/e17fb98d8605e8c9.jpg,472,551,509,524
./data/all/e17fb98d8605e8c9.jpg,855,892,421,428
./data/all/e2a28deefc6de6e5.jpg,0,32,572,612
./data/all/e39a552b47f07ae8.jpg,108,180,494,515
./data/all/e57b21e0de581f41.jpg,294,337,492,503
./data/all/e57b21e0de581f41.jpg,518,553,495,505
./data/all/e57b21e0de581f41.jpg,699,757,532,544
./data/all/e6b51c7b6b5438f5.jpg,68,91,488,509
./data/all/e79e87a652849853.jpg,325,341,516,531
./data/all/e79e87a652849853.jpg,976,1002,516,535
./data/all/e8d0267626e2cf47.jpg,221,375,412,448
./data/all/e8d0267626e2cf47.jpg,793,909,360,392
./data/all/e9f22a727e6beb83.jpg,778,896,546,583
./data/all/eaddc45dbd975c95.jpg,858,934,243,291
./data/all/ec4c9e6e72202891.jpg,1004,1023,46,78
./data/all/ed958eb785ba3648.jpg,475,502,381,403
./data/all/ee9aa0d2f06a0524.jpg,104,128,291,297
./data/all/ee9aa0d2f06a0524.jpg,706,855,399,464
./data/all/effdfc73172acdd6.jpg,336,380,472,492
./data/all/f0c6a997a9f1c4ce.jpg,153,194,630,639
./data/all/f1bfaa3a66358b1c.jpg,527,677,404,442
./data/all/f2f0e1d68d5f91d4.jpg,700,728,510,525
./data/all/f47b5605a2e844c1.jpg,145,196,427,453
./data/all/f47b5605a2e844c1.jpg,769,851,473,515
./data/all/f5aa7f20f11f7f27.jpg,43,69,505,518
./data/all/f6aa5403d766220f.jpg,825,876,654,668
./data/all/f749f38a8f6caafa.jpg,447,497,499,515
./data/all/f858026b3e8e8038.jpg,55,87,474,481
./data/all/f991c555003e6105.jpg,816,933,508,590
./data/all/fa5f5a594b8eb21d.jpg,6,34,247,262
./data/all/fa5f5a594b8eb21d.jpg,254,272,255,267
./data/all/fa5f5a594b8eb21d.jpg,319,336,251,265
./data/all/fa5f5a594b8eb21d.jpg,460,482,277,287
./data/all/fa5f5a594b8eb21d.jpg,541,564,253,266
./data/all/fa5f5a594b8eb21d.jpg,635,658,279,293
./data/all/fa5f5a594b8eb21d.jpg,755,779,270,282
./data/all/fa5f5a594b8eb21d.jpg,884,908,264,282
./data/all/fb2b82f22cc42746.jpg,506,599,678,710
./data/all/fbdc032f95932619.jpg,959,979,582,591
./data/all/fd2e2a6496878eb4.jpg,360,407,535,553
./data/all/fe7a543639c2f18b.jpg,145,215,442,465
./data/all/0058bbcd8f6c9572.jpg,91,181,448,527
./data/all/005e1faed531ae7e.jpg,244,306,589,612
./data/all/006017783a8beb66.jpg,658,728,571,588
./data/all/006017783a8beb66.jpg,881,902,516,528
./data/all/0061db4fbe34adad.jpg,303,416,334,373
./data/all/0063cc2c5f7d82ed.jpg,235,356,555,618
./data/all/0063e41b53567829.jpg,207,270,201,217
./data/all/0063e41b53567829.jpg,386,406,156,161
./data/all/0063e41b53567829.jpg,728,775,268,319
./data/all/006a2f13b5b16c64.jpg,210,271,543,577
./data/all/006f44b210255845.jpg,409,487,581,611
./data/all/0071cc12dfe35d22.jpg,460,777,768,855
./data/all/0073c6274e24e7d2.jpg,49,101,224,260
./data/all/0073c6274e24e7d2.jpg,157,267,385,470
./data/all/00749e86d631cba0.jpg,573,623,506,534
./data/all/00777823afff31f7.jpg,939,1022,600,632
./data/all/007909bbfb014a75.jpg,463,552,405,501
./data/all/007de6281e56f29e.jpg,838,963,514,610
./data/all/007de6281e56f29e.jpg,980,1022,384,400
./data/all/00831662d2ba731a.jpg,341,671,320,476
./data/all/0083e919337aebb0.jpg,324,419,438,490
./data/all/0087025a394a1aaf.jpg,15,55,437,482
./data/all/0088be963439e57d.jpg,773,836,269,391
./data/all/008e36a5a0623445.jpg,0,30,652,664
./data/all/008e36a5a0623445.jpg,303,386,754,773
./data/all/0090a11fa8b2b69d.jpg,828,885,389,513
./data/all/0090a11fa8b2b69d.jpg,908,959,57,114
./data/all/0092a20b63799744.jpg,0,48,417,447
./data/all/0092a20b63799744.jpg,735,851,549,590
./data/all/009824ffd4586a33.jpg,80,119,285,307
./data/all/009824ffd4586a33.jpg,467,534,328,353
./data/all/009824ffd4586a33.jpg,955,976,271,283
./data/all/009d23e04f2fccd8.jpg,723,749,720,734
./data/all/009d23e04f2fccd8.jpg,810,818,746,754
./data/all/009fcce3b5493593.jpg,824,899,267,323
./data/all/00a09b822d470896.jpg,0,66,432,453
./data/all/00a09b822d470896.jpg,181,200,308,314
./data/all/00a09b822d470896.jpg,592,671,505,526
./data/all/00a144adf6f339d7.jpg,214,316,366,426
./data/all/00a7d31c6cc6b7f3.jpg,622,797,405,493
./data/all/00a8d9ab7c3b9c0e.jpg,438,457,313,326
./data/all/00a8d9ab7c3b9c0e.jpg,810,852,445,467
./data/all/00b1eb629cde980e.jpg,66,125,404,430
./data/all/00bffc29492dbc26.jpg,129,251,518,568
./data/all/00c3fb728099e272.jpg,256,446,927,975
./data/all/00c82d64185293a7.jpg,412,536,410,456
./data/all/00c96e0e060aeb2f.jpg,678,755,458,479
./data/all/00ca4b949dd426f8.jpg,306,418,606,642
./data/all/00cac7ea145fc734.jpg,290,336,473,487
./data/all/00cac7ea145fc734.jpg,572,614,452,462
./data/all/00cac7ea145fc734.jpg,993,1023,465,476
./data/all/00cb8dccb5cb1f59.jpg,233,798,296,574
./data/all/00d03a35f54e8386.jpg,554,667,710,760
./data/all/00d087736d290d66.jpg,223,354,460,530
./data/all/00d0c3e342d41462.jpg,138,219,537,617
./data/all/00d1a3fa14b9c5e1.jpg,0,60,328,358
./data/all/00d1a3fa14b9c5e1.jpg,189,279,460,529
./data/all/00d202cef5442753.jpg,471,558,400,451
./data/all/00d366b6a4bf4e15.jpg,703,790,766,820
./data/all/00d5963c8f8e5381.jpg,207,320,410,467
./data/all/00d90448dcea9140.jpg,414,525,328,356
./data/all/00d9a751d73ee232.jpg,309,416,515,579
./data/all/00dea1edf14f09ab.jpg,557,662,644,699
./data/all/00e10a097af9f0d8.jpg,846,883,391,415
./data/all/00e481ea1a520175.jpg,360,447,615,646
./data/all/00eb06ce368a9b9b.jpg,22,178,510,566
./data/all/00f04d8a2225b873.jpg,906,946,435,491
./data/all/00f220d92e7681e7.jpg,416,565,496,534
./data/all/00f220d92e7681e7.jpg,549,580,293,311
./data/all/00f7e34cb220ddbc.jpg,532,553,575,584
./data/all/00f8eb771370fabc.jpg,183,700,433,664
./data/all/00ff10580fd2c0a3.jpg,489,631,451,519
./data/all/01074445420897a5.jpg,18,89,387,417
./data/all/01074445420897a5.jpg,547,649,535,576
./data/all/010abd2fab4f5949.jpg,226,257,274,300
./data/all/010abd2fab4f5949.jpg,692,796,448,490
./data/all/010abd2fab4f5949.jpg,886,914,236,250
./data/all/010c02e024d29b05.jpg,610,646,436,451
./data/all/01121f7b33853547.jpg,886,955,388,452
./data/all/0112fff372a9199f.jpg,757,865,333,374
./data/all/011313e10dcd6d12.jpg,193,297,336,431
./data/all/011313e10dcd6d12.jpg,814,907,222,259
./data/all/0120712ddbf37c81.jpg,229,880,105,656
./data/all/01226892fe46adee.jpg,263,367,652,689
./data/all/0123f836ce94678a.jpg,325,510,504,543
./data/all/012ee3701bb7582c.jpg,449,600,471,505
./data/all/012ee3701bb7582c.jpg,974,1023,182,200
./data/all/0137f744e31ab3ff.jpg,277,309,522,536
./data/all/0137f744e31ab3ff.jpg,516,556,577,601
./data/all/013d1f1e520e0671.jpg,303,456,364,442
./data/all/0143bda2cbfdd1fb.jpg,268,372,415,443
./data/all/0145644b6378f2ea.jpg,562,621,499,531
./data/all/014a2d21a3cc8852.jpg,629,708,569,587
./data/all/014a5b40062b2f18.jpg,596,719,663,722
./data/all/014a74acea6f18fe.jpg,385,494,527,577
./data/all/014ba19f37c0a46c.jpg,121,152,63,74
./data/all/014ba19f37c0a46c.jpg,565,696,336,409
./data/all/014e437b3c9c751c.jpg,279,336,547,561
./data/all/014e437b3c9c751c.jpg,475,608,609,642
./data/all/015d88643812decf.jpg,938,957,538,550
./data/all/0163c40a2a81f762.jpg,333,366,405,415
./data/all/0163c40a2a81f762.jpg,643,690,451,463
./data/all/016782dc5cdbd0ce.jpg,523,573,889,915
./data/all/017b29ad9085a9a8.jpg,434,458,374,384
./data/all/017b29ad9085a9a8.jpg,476,599,534,582
./data/all/0181c8fe6cc0b2c8.jpg,351,409,510,532
./data/all/01885b6c353314eb.jpg,0,18,714,730
./data/all/01885b6c353314eb.jpg,220,239,713,724
./data/all/01885b6c353314eb.jpg,510,524,718,727
./data/all/01885b6c353314eb.jpg,704,730,735,749
./data/all/0189de61d70fabfe.jpg,682,715,686,695
./data/all/01929e6e4467314d.jpg,195,314,478,509
./data/all/0195e8a172eddc29.jpg,265,509,483,534
./data/all/01984a985e4bf80f.jpg,324,670,596,671
./data/all/019a2a22e51ee1a9.jpg,209,733,323,436
./data/all/019d57e7d8799f24.jpg,496,532,569,580
./data/all/019d57e7d8799f24.jpg,903,937,560,573
./data/all/01a916bfaa3a7427.jpg,257,321,214,234
./data/all/01a916bfaa3a7427.jpg,705,840,360,436
./data/all/01a916bfaa3a7427.jpg,912,948,229,241
./data/all/01ad33d0ee9a7315.jpg,164,342,361,457
./data/all/01ad33d0ee9a7315.jpg,883,955,87,112
./data/all/01b09b8072388fdb.jpg,544,575,645,655
./data/all/01b09b8072388fdb.jpg,658,695,659,673
./data/all/01b2258172841ebc.jpg,644,680,634,647
./data/all/01b5c6bc9d18b4e7.jpg,660,809,471,535
./data/all/01b929953b0671ae.jpg,804,889,430,510
./data/all/01bfea359c5d1131.jpg,392,435,412,433
./data/all/01c7422e3d9b2744.jpg,634,674,962,974
./data/all/01c7422e3d9b2744.jpg,740,766,904,916
./data/all/01d0a3d07e032990.jpg,551,758,279,336
./data/all/01df220cc71e07af.jpg,372,510,256,360
./data/all/01e03ec69847f36c.jpg,116,255,496,574
./data/all/01e03ec69847f36c.jpg,914,947,579,621
./data/all/01e1ec24455d60a0.jpg,314,353,517,534
./data/all/01e846c846a1509e.jpg,676,735,385,407
./data/all/01ebd4f1b7f87a41.jpg,102,825,146,558
./data/all/01f32030f855c316.jpg,116,202,583,616
./data/all/01f32030f855c316.jpg,487,509,505,514
./data/all/01fb8b5325e992d9.jpg,583,644,505,521
./data/all/01fb8b5325e992d9.jpg,765,792,505,515
./data/all/020326c96ff05c1f.jpg,260,322,415,436
./data/all/020326c96ff05c1f.jpg,804,870,420,445
./data/all/0203b609336980a4.jpg,683,788,547,573
./data/all/020f0ea4d2eb8876.jpg,429,624,357,460
./data/all/021a3f4ad16708b8.jpg,324,377,410,436
./data/all/021a3f4ad16708b8.jpg,631,686,405,434
./data/all/021d0fd9b41f8d4b.jpg,205,796,241,532
./data/all/022831745d737ecd.jpg,331,370,600,611
./data/all/022831745d737ecd.jpg,771,815,584,607
./data/all/0239c2c7dd78c9f7.jpg,322,712,117,357
./data/all/024604312c78c4f4.jpg,414,519,765,839
./data/all/024a77ccdb9410b1.jpg,225,262,413,433
./data/all/024b94a661485946.jpg,415,521,400,461
./data/all/024b94a661485946.jpg,807,885,355,379
./data/all/025c30962ae5b499.jpg,365,506,427,477
./data/all/025d0abb8f2ef2d6.jpg,356,494,889,924
./data/all/0269b68e1093b0be.jpg,588,716,500,579
./data/all/027348743a9b8374.jpg,831,898,389,426
./data/all/02855802b0710e43.jpg,575,778,347,451
./data/all/028dfaab7ad04b01.jpg,327,428,479,534
./data/all/0293f5c3f0650423.jpg,434,573,372,442
./data/all/0296272c25074ec1.jpg,737,828,235,305
./data/all/02975d406974e3ec.jpg,717,766,274,308
./data/all/029ca9b64cfc78a4.jpg,253,457,451,521
./data/all/02a01a62fa5a9831.jpg,133,219,549,580
./data/all/02b3be99914d752c.jpg,344,367,529,541
./data/all/02b3be99914d752c.jpg,524,549,548,561
./data/all/02b3be99914d752c.jpg,718,744,560,574
./data/all/02ba8c25851c7e9d.jpg,318,354,388,404
./data/all/02ba8c25851c7e9d.jpg,819,841,392,404
./data/all/02c79f997837efd4.jpg,180,215,490,506
./data/all/02c79f997837efd4.jpg,366,394,523,535
./data/all/02f6b0600b3ad4ed.jpg,22,39,290,304
./data/all/02f6b0600b3ad4ed.jpg,293,309,239,247
./data/all/02f6b0600b3ad4ed.jpg,387,399,230,237
./data/all/02f6b0600b3ad4ed.jpg,493,509,250,261
./data/all/02f6b0600b3ad4ed.jpg,533,551,245,255
./data/all/02f6b0600b3ad4ed.jpg,791,809,230,239
./data/all/02f914b2cec48820.jpg,268,449,357,429
./data/all/02fdd3b7c77702ec.jpg,992,1021,322,342
./data/all/02fee967ac39acf0.jpg,61,1017,77,599
./data/all/030274af7c34a641.jpg,364,730,385,510
./data/all/03094f5a2043b4a5.jpg,728,805,453,494
./data/all/030aeb1dac498d8f.jpg,303,386,418,436
./data/all/030b9726b02097ee.jpg,114,330,548,753
./data/all/030f1af8e6d81e8e.jpg,892,963,389,459
./data/all/0320b561562e469c.jpg,664,704,337,354
./data/all/03244011054f1706.jpg,803,899,447,519
./data/all/032a1ee61bc2ba4f.jpg,225,248,500,516
./data/all/032a1ee61bc2ba4f.jpg,896,928,543,563
./data/all/032f4b5835e125fe.jpg,222,387,531,696
./data/all/033a703a4771ba75.jpg,181,749,349,623
./data/all/033c6c415ab842c3.jpg,823,877,415,459
./data/all/033dc103ddcb1b79.jpg,761,907,317,471
./data/all/033dc103ddcb1b79.jpg,932,970,160,180
./data/all/034cc7a1d5e2c556.jpg,56,89,755,764
./data/all/034cc7a1d5e2c556.jpg,775,805,722,734
./data/all/0354ed1629a4b1b2.jpg,633,752,561,607
./data/all/036193565f43517b.jpg,653,689,566,579
./data/all/036221c6bdaec44c.jpg,572,588,608,615
./data/all/036221c6bdaec44c.jpg,724,745,611,619
./data/all/036221c6bdaec44c.jpg,873,891,627,630
./data/all/03671bbbc7aee75d.jpg,592,760,351,407
./data/all/037699ec1ec3d32d.jpg,837,945,296,356
./data/all/038718f762829b1a.jpg,871,898,680,699
./data/all/0399880ab45f7f4e.jpg,419,570,318,400
./data/all/039a9167c8a2ac3f.jpg,278,361,301,329
./data/all/03a071d482666671.jpg,225,275,149,168
./data/all/03a071d482666671.jpg,656,733,166,204
./data/all/03a5d50547d613c7.jpg,484,713,258,502
./data/all/03a850115cab59b1.jpg,164,223,383,416
./data/all/03a850115cab59b1.jpg,700,788,380,423
./data/all/03ac91a08057fa06.jpg,101,138,288,315
./data/all/03ac91a08057fa06.jpg,544,604,335,381
./data/all/03bcf43e80286cdd.jpg,518,599,279,330
./data/all/03bdd359a54d8e95.jpg,529,568,665,678
./data/all/03bdd359a54d8e95.jpg,718,753,680,708
./data/all/03c18911e05c1417.jpg,200,278,320,367
./data/all/03c18911e05c1417.jpg,818,886,304,341
./data/all/03db92d831e995f0.jpg,267,479,212,306
./data/all/03e72fdd58824208.jpg,376,393,96,104
./data/all/03e7ad77152af9c5.jpg,967,1006,233,246
./data/all/03e7b2332a8bcd63.jpg,301,704,773,862
./data/all/03f3244670eac8b4.jpg,208,236,494,507
./data/all/03f3244670eac8b4.jpg,913,940,506,519
./data/all/03f6fccf4da4b7fd.jpg,154,916,276,668
./data/all/03fb87386e3f49c9.jpg,218,272,353,394
./data/all/03fb87386e3f49c9.jpg,886,899,243,252
./data/all/03fcc4d4897ce9a0.jpg,656,679,919,948
./data/all/0408c96e1d69d527.jpg,423,615,323,414
./data/all/040a6a9bfeb307ca.jpg,310,391,1000,1022
./data/all/041286e56e6e06e7.jpg,405,611,35,147
./data/all/041286e56e6e06e7.jpg,1003,1022,250,263
./data/all/04206932da345726.jpg,200,235,509,519
./data/all/04302f9378fd72e5.jpg,450,582,374,413
./data/all/043450df864db304.jpg,583,747,429,472
./data/all/044887495ef3a0d0.jpg,192,852,323,664
./data/all/0463019e2583eaad.jpg,232,413,726,775
./data/all/046c9fad7193dadc.jpg,357,480,671,704
./data/all/046c9fad7193dadc.jpg,906,944,487,499
./data/all/046cce80674b4ff6.jpg,727,793,409,456
./data/all/046e17a43606b6ca.jpg,190,232,193,218
./data/all/046e17a43606b6ca.jpg,718,835,450,505
./data/all/0479b034bd1d95f6.jpg,340,458,334,382
./data/all/047bc01be26543a1.jpg,405,505,697,764
./data/all/047efe4a7f176cca.jpg,151,429,383,610
./data/all/0480a6034f35ac0a.jpg,330,742,314,501
./data/all/0487b8b3c79218ae.jpg,124,164,497,520
./data/all/0487b8b3c79218ae.jpg,915,982,469,510
./data/all/048aba9bdd5da364.jpg,281,861,488,679
./data/all/049bfe70a1097e0c.jpg,319,644,330,530
./data/all/04b18930af423002.jpg,135,159,145,170
./data/all/04b18930af423002.jpg,781,965,446,529
./data/all/04b18930af423002.jpg,865,894,84,100
./data/all/04bba7e5960a0693.jpg,26,1022,19,568
./data/all/04bc55abd830f147.jpg,275,827,271,544
./data/all/04c084511ddf74f5.jpg,90,133,977,993
./data/all/04c7bac2607ce744.jpg,438,480,664,677
./data/all/04c7bac2607ce744.jpg,915,961,632,649
./data/all/04cd480a4405e9a1.jpg,255,404,550,606
